date,tournament,status,home_team,away_team,home_score,away_score,odds_1,odds_x,odds_2
28 Oct 2015,Superettan 2015,Finished,Syrianska,Ostersund,1,1,5.50,4.20,1.66
27 Oct 2015,Superettan 2015,Finished,Degerfors,Varberg,1,1,2.75,3.75,2.60
25 Oct 2015,Superettan 2015,Finished,Sirius,Jonkoping,2,0,2.05,3.50,3.90
25 Oct 2015,Superettan 2015,Finished,Angelholm,AFC Eskilstuna,0,1,2.11,3.65,3.75
25 Oct 2015,Superettan 2015,Finished,Ljungskile,Assyriska FF,3,2,1.97,3.80,4.00
25 Oct 2015,Superettan 2015,Finished,Varnamo,Mjallby,4,0,2.62,3.50,2.88
24 Oct 2015,Superettan 2015,Finished,Brommapojkarna,GAIS,0,2,2.17,3.65,3.50
24 Oct 2015,Superettan 2015,Finished,Utsikten,Frej,1,0,2.64,3.60,2.70
18 Oct 2015,Superettan 2015,Finished,Degerfors,Ljungskile,0,3,2.71,3.45,2.88
18 Oct 2015,Superettan 2015,Finished,Assyriska FF,Mjallby,3,0,2.69,3.55,2.69
18 Oct 2015,Superettan 2015,Finished,GAIS,Syrianska,3,0,2.00,3.85,3.95
18 Oct 2015,Superettan 2015,Finished,Varnamo,Utsikten,3,2,1.70,4.00,5.50
17 Oct 2015,Superettan 2015,Finished,Jonkoping,Ostersund,0,1,2.76,3.40,2.79
17 Oct 2015,Superettan 2015,Finished,AFC Eskilstuna,Brommapojkarna,3,1,2.98,3.50,2.48
17 Oct 2015,Superettan 2015,Finished,Frej,Angelholm,0,1,2.31,3.50,3.40
17 Oct 2015,Superettan 2015,Finished,Varberg,Sirius,1,1,3.45,3.50,2.27
06 Oct 2015,Superettan 2015,Finished,Syrianska,Jonkoping,1,1,4.50,3.60,1.93
05 Oct 2015,Superettan 2015,Finished,Sirius,Frej,2,0,1.35,5.40,9.50
04 Oct 2015,Superettan 2015,Finished,Angelholm,Degerfors,2,1,2.52,3.50,2.95
04 Oct 2015,Superettan 2015,Finished,Ostersund,GAIS,4,0,1.47,4.80,7.30
04 Oct 2015,Superettan 2015,Finished,Ljungskile,Varnamo,0,2,2.00,3.75,4.05
04 Oct 2015,Superettan 2015,Finished,Mjallby,Varberg,2,1,3.50,3.60,2.45
03 Oct 2015,Superettan 2015,Finished,Brommapojkarna,Assyriska FF,2,3,2.05,3.65,3.80
03 Oct 2015,Superettan 2015,Finished,Utsikten,AFC Eskilstuna,0,1,2.66,3.40,2.85
30 Sep 2015,Superettan 2015,Finished,GAIS,Jonkoping,1,2,4.05,3.60,2.00
30 Sep 2015,Superettan 2015,Finished,Varnamo,Ostersund,1,0,4.10,3.80,1.94
29 Sep 2015,Superettan 2015,Finished,Assyriska FF,Varberg,0,1,2.70,3.50,2.71
28 Sep 2015,Superettan 2015,Finished,AFC Eskilstuna,Sirius,2,2,5.00,3.95,1.77
27 Sep 2015,Superettan 2015,Finished,Angelholm,Mjallby,1,1,3.07,3.40,2.55
27 Sep 2015,Superettan 2015,Finished,Degerfors,Brommapojkarna,1,1,2.40,3.50,3.07
27 Sep 2015,Superettan 2015,Finished,Frej,Syrianska,2,1,3.30,3.45,2.31
27 Sep 2015,Superettan 2015,Finished,Ljungskile,Utsikten,2,1,1.48,4.75,7.50
24 Sep 2015,Superettan 2015,Finished,GAIS,Angelholm,2,2,1.76,3.90,5.20
24 Sep 2015,Superettan 2015,Finished,Sirius,Assyriska FF,1,0,1.65,4.20,5.95
24 Sep 2015,Superettan 2015,Finished,Brommapojkarna,Utsikten,1,0,1.69,4.05,6.50
24 Sep 2015,Superettan 2015,Finished,Varberg,Varnamo,2,1,1.71,4.00,5.30
24 Sep 2015,Superettan 2015,Finished,Ostersund,AFC Eskilstuna,3,1,1.39,5.20,9.50
23 Sep 2015,Superettan 2015,Finished,Syrianska,Degerfors,3,0,1.94,3.70,4.25
23 Sep 2015,Superettan 2015,Finished,Mjallby,Ljungskile,0,0,2.71,3.40,2.75
23 Sep 2015,Superettan 2015,Finished,Jonkoping,Frej,2,0,1.37,5.45,9.50
22 Sep 2015,Superettan 2015,Finished,Utsikten,GAIS,1,0,3.50,3.55,2.18
21 Sep 2015,Superettan 2015,Finished,Varnamo,Brommapojkarna,2,1,2.50,3.55,3.30
20 Sep 2015,Superettan 2015,Finished,Assyriska FF,Syrianska,2,0,2.62,3.40,2.86
19 Sep 2015,Superettan 2015,Finished,Degerfors,Mjallby,0,1,1.74,3.70,5.00
19 Sep 2015,Superettan 2015,Finished,Ljungskile,Varberg,1,1,2.13,3.50,3.80
19 Sep 2015,Superettan 2015,Finished,Ostersund,Sirius,1,1,2.30,3.50,3.50
19 Sep 2015,Superettan 2015,Finished,Frej,AFC Eskilstuna,1,1,2.70,3.35,2.60
18 Sep 2015,Superettan 2015,Finished,Angelholm,Jonkoping,1,1,7.00,4.25,1.55
15 Sep 2015,Superettan 2015,Finished,Sirius,Degerfors,2,0,1.65,4.30,5.50
15 Sep 2015,Superettan 2015,Finished,Jonkoping,Mjallby,2,0,1.53,4.55,6.70
13 Sep 2015,Superettan 2015,Finished,AFC Eskilstuna,Assyriska FF,3,0,3.40,3.60,2.29
13 Sep 2015,Superettan 2015,Finished,Syrianska,Varnamo,0,0,1.97,3.85,4.15
13 Sep 2015,Superettan 2015,Finished,Angelholm,Ostersund,0,1,4.33,3.85,1.88
12 Sep 2015,Superettan 2015,Finished,Brommapojkarna,Ljungskile,1,2,2.85,3.50,2.57
12 Sep 2015,Superettan 2015,Finished,Varberg,Utsikten,0,0,1.46,4.80,7.60
12 Sep 2015,Superettan 2015,Finished,GAIS,Frej,0,0,1.64,4.30,5.50
01 Sep 2015,Superettan 2015,Finished,Degerfors,Jonkoping,2,0,3.25,3.55,2.35
31 Aug 2015,Superettan 2015,Finished,Varnamo,Angelholm,1,2,1.86,4.00,4.35
30 Aug 2015,Superettan 2015,Finished,Assyriska FF,GAIS,1,0,2.00,3.70,3.95
30 Aug 2015,Superettan 2015,Finished,Ljungskile,Syrianska,0,0,1.84,3.80,4.40
30 Aug 2015,Superettan 2015,Finished,Mjallby,Ostersund,1,0,3.85,3.80,2.04
29 Aug 2015,Superettan 2015,Finished,Utsikten,Sirius,1,1,6.75,4.80,1.51
29 Aug 2015,Superettan 2015,Finished,Varberg,AFC Eskilstuna,1,0,1.57,4.35,6.30
27 Aug 2015,Superettan 2015,Finished,Brommapojkarna,Frej,2,1,1.77,3.85,5.25
26 Aug 2015,Superettan 2015,Finished,Jonkoping,Varberg,3,0,2.10,3.50,3.90
25 Aug 2015,Superettan 2015,Finished,GAIS,Degerfors,2,1,2.73,3.35,2.76
24 Aug 2015,Superettan 2015,Finished,Ostersund,Utsikten,5,1,1.26,6.80,12.50
24 Aug 2015,Superettan 2015,Finished,Sirius,Varnamo,2,0,1.45,4.85,7.80
23 Aug 2015,Superettan 2015,Finished,AFC Eskilstuna,Mjallby,0,0,2.62,3.60,2.80
23 Aug 2015,Superettan 2015,Finished,Syrianska,Brommapojkarna,0,0,1.87,3.80,4.50
23 Aug 2015,Superettan 2015,Finished,Angelholm,Ljungskile,3,3,4.00,3.60,1.96
22 Aug 2015,Superettan 2015,Finished,Frej,Assyriska FF,0,2,3.80,3.65,2.13
18 Aug 2015,Superettan 2015,Finished,Degerfors,Ostersund,0,0,2.72,3.50,2.66
16 Aug 2015,Superettan 2015,Finished,Varnamo,AFC Eskilstuna,2,3,1.98,3.75,4.20
16 Aug 2015,Superettan 2015,Finished,Assyriska FF,Angelholm,3,3,1.69,4.15,5.20
16 Aug 2015,Superettan 2015,Finished,Ljungskile,Frej,1,1,1.40,5.00,8.40
16 Aug 2015,Superettan 2015,Finished,Mjallby,Sirius,1,2,4.40,3.85,1.89
15 Aug 2015,Superettan 2015,Finished,Brommapojkarna,Jonkoping,1,1,3.95,3.75,1.99
15 Aug 2015,Superettan 2015,Finished,Utsikten,Syrianska,1,4,3.60,3.50,2.20
15 Aug 2015,Superettan 2015,Finished,Varberg,GAIS,2,3,1.76,3.80,5.20
12 Aug 2015,Superettan 2015,Finished,GAIS,Varnamo,1,3,1.80,4.00,4.60
11 Aug 2015,Superettan 2015,Finished,Jonkoping,Assyriska FF,2,0,1.75,4.05,4.95
09 Aug 2015,Superettan 2015,Finished,Syrianska,Varberg,1,0,2.47,3.40,3.07
09 Aug 2015,Superettan 2015,Finished,Frej,Mjallby,0,2,2.91,3.50,2.60
08 Aug 2015,Superettan 2015,Finished,AFC Eskilstuna,Degerfors,0,2,3.75,3.60,2.18
08 Aug 2015,Superettan 2015,Finished,Utsikten,Angelholm,0,1,2.54,3.55,2.86
08 Aug 2015,Superettan 2015,Finished,Ostersund,Brommapojkarna,2,1,1.40,5.40,8.00
08 Aug 2015,Superettan 2015,Finished,Sirius,Ljungskile,3,3,1.83,4.05,4.60
05 Aug 2015,Superettan 2015,Finished,Varnamo,Jonkoping,1,1,4.00,3.75,1.97
04 Aug 2015,Superettan 2015,Finished,Mjallby,GAIS,1,0,2.72,3.45,2.80
02 Aug 2015,Superettan 2015,Finished,Sirius,Syrianska,1,0,1.68,3.95,6.00
01 Aug 2015,Superettan 2015,Finished,Varberg,Frej,5,0,1.50,4.60,8.40
01 Aug 2015,Superettan 2015,Finished,Ljungskile,AFC Eskilstuna,0,3,1.46,4.95,7.30
01 Aug 2015,Superettan 2015,Finished,Angelholm,Brommapojkarna,3,1,2.40,3.40,3.25
01 Aug 2015,Superettan 2015,Finished,Assyriska FF,Ostersund,4,2,3.80,3.50,2.12
01 Aug 2015,Superettan 2015,Finished,Degerfors,Utsikten,1,2,1.43,5.10,8.50
29 Jul 2015,Superettan 2015,Finished,Varnamo,Assyriska FF,3,1,3.10,3.60,2.41
28 Jul 2015,Superettan 2015,Finished,Brommapojkarna,Sirius,1,0,5.20,4.05,1.80
26 Jul 2015,Superettan 2015,Finished,GAIS,Ljungskile,0,0,2.75,3.50,2.69
25 Jul 2015,Superettan 2015,Finished,Frej,Degerfors,2,2,3.95,3.60,2.05
25 Jul 2015,Superettan 2015,Finished,AFC Eskilstuna,Jonkoping,1,5,5.50,4.00,1.67
25 Jul 2015,Superettan 2015,Finished,Syrianska,Angelholm,1,3,1.69,3.90,5.70
25 Jul 2015,Superettan 2015,Finished,Utsikten,Mjallby,0,0,3.30,3.35,2.43
25 Jul 2015,Superettan 2015,Finished,Ostersund,Varberg,4,1,1.82,3.85,4.80
22 Jul 2015,Superettan 2015,Finished,Ljungskile,Jonkoping,1,2,2.25,3.40,3.40
21 Jul 2015,Superettan 2015,Finished,Varberg,Brommapojkarna,1,1,1.57,3.85,6.80
19 Jul 2015,Superettan 2015,Finished,Assyriska FF,Utsikten,7,1,1.61,4.10,6.10
18 Jul 2015,Superettan 2015,Finished,Mjallby,Syrianska,1,2,2.69,3.40,2.86
18 Jul 2015,Superettan 2015,Finished,AFC Eskilstuna,GAIS,0,2,2.55,3.50,2.88
18 Jul 2015,Superettan 2015,Finished,Sirius,Angelholm,1,0,1.28,6.60,12.00
18 Jul 2015,Superettan 2015,Finished,Degerfors,Varnamo,1,1,1.83,4.10,5.00
18 Jul 2015,Superettan 2015,Finished,Ostersund,Frej,3,0,1.41,5.20,8.50
30 Jun 2015,Superettan 2015,Finished,Brommapojkarna,Mjallby,2,2,2.05,3.45,4.05
29 Jun 2015,Superettan 2015,Finished,Jonkoping,Degerfors,0,1,1.73,4.35,5.00
27 Jun 2015,Superettan 2015,Finished,Syrianska,AFC Eskilstuna,3,3,2.00,3.80,4.10
27 Jun 2015,Superettan 2015,Finished,Angelholm,Sirius,0,2,7.50,4.45,1.54
27 Jun 2015,Superettan 2015,Finished,GAIS,Assyriska FF,0,2,2.20,3.50,3.65
27 Jun 2015,Superettan 2015,Finished,Frej,Ostersund,1,1,6.00,3.95,1.75
27 Jun 2015,Superettan 2015,Finished,Utsikten,Ljungskile,0,4,5.00,3.75,1.80
25 Jun 2015,Superettan 2015,Finished,Varnamo,Varberg,0,1,3.00,3.65,2.42
23 Jun 2015,Superettan 2015,Finished,Frej,Brommapojkarna,0,4,2.01,3.80,3.80
22 Jun 2015,Superettan 2015,Finished,Ljungskile,GAIS,3,2,1.73,4.00,5.00
21 Jun 2015,Superettan 2015,Finished,AFC Eskilstuna,Angelholm,3,0,2.74,3.45,2.80
21 Jun 2015,Superettan 2015,Finished,Assyriska FF,Jonkoping,2,3,3.50,3.70,2.30
21 Jun 2015,Superettan 2015,Finished,Sirius,Varberg,2,2,1.73,3.75,5.70
21 Jun 2015,Superettan 2015,Finished,Utsikten,Varnamo,3,0,3.08,3.30,2.59
18 Jun 2015,Superettan 2015,Finished,Degerfors,Syrianska,1,0,2.23,3.80,3.45
17 Jun 2015,Superettan 2015,Finished,Ostersund,Mjallby,1,0,1.44,4.95,8.60
15 Jun 2015,Superettan 2015,Finished,AFC Eskilstuna,Ljungskile,0,4,2.88,3.45,2.63
10 Jun 2015,Superettan 2015,Finished,GAIS,Utsikten,5,2,1.85,3.80,4.80
10 Jun 2015,Superettan 2015,Finished,Degerfors,AFC Eskilstuna,3,1,1.79,4.00,4.60
09 Jun 2015,Superettan 2015,Finished,Jonkoping,Angelholm,4,0,1.47,5.50,9.00
07 Jun 2015,Superettan 2015,Finished,Assyriska FF,Ljungskile,0,0,2.58,3.25,3.14
07 Jun 2015,Superettan 2015,Finished,Mjallby,Frej,1,3,1.97,3.50,4.55
06 Jun 2015,Superettan 2015,Finished,Varberg,Ostersund,1,0,3.00,3.40,2.63
06 Jun 2015,Superettan 2015,Finished,Varnamo,Sirius,1,5,3.60,3.60,2.17
06 Jun 2015,Superettan 2015,Finished,Brommapojkarna,Syrianska,0,1,2.99,3.40,2.55
04 Jun 2015,Superettan 2015,Finished,Syrianska,GAIS,3,0,2.15,3.85,3.85
03 Jun 2015,Superettan 2015,Finished,Ostersund,Degerfors,3,2,1.48,5.20,7.50
03 Jun 2015,Superettan 2015,Finished,AFC Eskilstuna,Varberg,3,2,3.02,3.55,2.45
03 Jun 2015,Superettan 2015,Finished,Angelholm,Utsikten,1,0,2.25,3.45,3.50
03 Jun 2015,Superettan 2015,Finished,Mjallby,Assyriska FF,0,1,2.60,3.30,2.99
03 Jun 2015,Superettan 2015,Finished,Frej,Ljungskile,1,0,3.75,3.90,2.18
02 Jun 2015,Superettan 2015,Finished,Jonkoping,Sirius,1,1,2.45,3.80,3.10
02 Jun 2015,Superettan 2015,Finished,Brommapojkarna,Varnamo,2,1,3.45,3.30,2.51
31 May 2015,Superettan 2015,Finished,Angelholm,Syrianska,1,2,3.18,3.45,2.45
31 May 2015,Superettan 2015,Finished,GAIS,Mjallby,4,1,2.30,3.40,3.50
30 May 2015,Superettan 2015,Finished,Sirius,AFC Eskilstuna,1,1,1.50,4.65,7.50
30 May 2015,Superettan 2015,Finished,Assyriska FF,Brommapojkarna,2,1,1.79,3.75,5.30
30 May 2015,Superettan 2015,Finished,Varberg,Degerfors,0,0,1.97,3.60,4.20
30 May 2015,Superettan 2015,Finished,Varnamo,Frej,2,1,1.87,3.75,4.75
30 May 2015,Superettan 2015,Finished,Utsikten,Jonkoping,1,2,5.25,3.85,1.80
30 May 2015,Superettan 2015,Finished,Ljungskile,Ostersund,0,2,2.60,3.70,2.75
26 May 2015,Superettan 2015,Finished,Degerfors,Sirius,1,1,3.20,3.50,2.50
25 May 2015,Superettan 2015,Finished,Mjallby,Varnamo,1,0,2.70,3.40,2.92
24 May 2015,Superettan 2015,Finished,Ljungskile,Angelholm,0,0,1.58,4.25,6.40
24 May 2015,Superettan 2015,Finished,Brommapojkarna,Varberg,0,0,4.40,3.40,2.05
24 May 2015,Superettan 2015,Finished,Ostersund,Assyriska FF,3,2,1.63,4.10,6.95
23 May 2015,Superettan 2015,Finished,Syrianska,Utsikten,1,1,1.69,3.85,5.70
23 May 2015,Superettan 2015,Finished,Jonkoping,AFC Eskilstuna,2,1,1.57,4.15,7.00
23 May 2015,Superettan 2015,Finished,Frej,GAIS,1,0,2.99,3.40,2.55
21 May 2015,Superettan 2015,Finished,Degerfors,Assyriska FF,2,0,2.40,3.55,3.10
21 May 2015,Superettan 2015,Finished,Sirius,Mjallby,1,0,1.55,4.50,7.00
21 May 2015,Superettan 2015,Finished,Jonkoping,Brommapojkarna,5,2,1.49,4.55,8.00
21 May 2015,Superettan 2015,Finished,Syrianska,Frej,3,1,1.91,3.55,4.55
20 May 2015,Superettan 2015,Finished,AFC Eskilstuna,Varnamo,1,1,2.44,3.35,3.14
20 May 2015,Superettan 2015,Finished,Varberg,Ljungskile,1,1,2.34,3.40,3.50
20 May 2015,Superettan 2015,Finished,Utsikten,Ostersund,0,2,6.00,4.00,1.70
19 May 2015,Superettan 2015,Finished,Angelholm,GAIS,1,3,2.52,3.30,3.50
17 May 2015,Superettan 2015,Finished,Assyriska FF,Sirius,0,0,3.55,3.45,2.22
17 May 2015,Superettan 2015,Finished,Mjallby,Utsikten,1,2,1.97,3.60,4.30
16 May 2015,Superettan 2015,Finished,Brommapojkarna,Angelholm,1,1,2.40,3.25,3.35
16 May 2015,Superettan 2015,Finished,Ljungskile,Degerfors,3,0,1.79,4.00,5.40
16 May 2015,Superettan 2015,Finished,Frej,Varberg,0,0,3.65,3.50,2.20
16 May 2015,Superettan 2015,Finished,Ostersund,Jonkoping,1,1,2.19,3.60,4.10
16 May 2015,Superettan 2015,Finished,Varnamo,Syrianska,0,0,2.14,3.40,3.80
15 May 2015,Superettan 2015,Finished,GAIS,AFC Eskilstuna,1,1,2.34,3.35,3.40
14 May 2015,Superettan 2015,Finished,Syrianska,Mjallby,4,0,2.25,3.45,3.45
12 May 2015,Superettan 2015,Finished,Jonkoping,Ljungskile,3,2,2.20,3.40,3.25
11 May 2015,Superettan 2015,Finished,Sirius,GAIS,5,0,1.62,4.30,6.50
10 May 2015,Superettan 2015,Finished,AFC Eskilstuna,Ostersund,1,2,5.25,4.05,1.75
10 May 2015,Superettan 2015,Finished,Angelholm,Varnamo,2,2,2.67,3.40,2.83
09 May 2015,Superettan 2015,Finished,Varberg,Assyriska FF,2,0,2.02,3.50,4.35
09 May 2015,Superettan 2015,Finished,Utsikten,Brommapojkarna,1,0,2.57,3.40,3.00
09 May 2015,Superettan 2015,Finished,Degerfors,Frej,4,0,1.99,3.60,4.25
06 May 2015,Superettan 2015,Finished,Ljungskile,Sirius,4,3,2.59,3.40,3.03
06 May 2015,Superettan 2015,Finished,Mjallby,Angelholm,1,2,1.78,3.85,5.30
05 May 2015,Superettan 2015,Finished,Assyriska FF,AFC Eskilstuna,1,3,1.78,3.85,5.40
05 May 2015,Superettan 2015,Finished,Brommapojkarna,Degerfors,0,2,2.98,3.40,2.60
05 May 2015,Superettan 2015,Finished,Frej,Utsikten,1,0,1.89,3.50,5.10
05 May 2015,Superettan 2015,Finished,Varberg,Jonkoping,2,0,2.81,3.28,2.80
05 May 2015,Superettan 2015,Finished,Ostersund,Syrianska,4,1,1.63,4.00,6.30
04 May 2015,Superettan 2015,Finished,Varnamo,GAIS,1,0,2.66,3.30,2.90
02 May 2015,Superettan 2015,Finished,Angelholm,Frej,0,4,2.22,3.40,3.70
02 May 2015,Superettan 2015,Finished,Utsikten,Varberg,1,1,3.60,3.30,2.32
01 May 2015,Superettan 2015,Finished,Syrianska,Assyriska FF,0,0,3.09,3.40,2.55
01 May 2015,Superettan 2015,Finished,GAIS,Brommapojkarna,2,1,1.95,3.40,4.50
01 May 2015,Superettan 2015,Finished,Mjallby,Jonkoping,0,1,3.08,3.30,2.70
29 Apr 2015,Superettan 2015,Finished,Varnamo,Degerfors,1,3,2.13,3.55,3.65
29 Apr 2015,Superettan 2015,Finished,Sirius,Ostersund,2,2,2.27,3.50,3.70
28 Apr 2015,Superettan 2015,Finished,Ljungskile,Mjallby,2,0,2.06,3.40,4.05
27 Apr 2015,Superettan 2015,Finished,Jonkoping,GAIS,1,0,2.00,3.60,4.10
26 Apr 2015,Superettan 2015,Finished,Assyriska FF,Frej,3,1,2.23,3.25,3.75
25 Apr 2015,Superettan 2015,Finished,AFC Eskilstuna,Utsikten,2,0,2.20,3.40,3.65
25 Apr 2015,Superettan 2015,Finished,Sirius,Brommapojkarna,3,1,1.59,4.20,7.50
25 Apr 2015,Superettan 2015,Finished,Varberg,Syrianska,1,0,1.95,3.45,5.00
25 Apr 2015,Superettan 2015,Finished,Degerfors,Angelholm,1,1,1.72,3.75,5.80
25 Apr 2015,Superettan 2015,Finished,Ostersund,Varnamo,1,1,1.56,4.05,8.00
21 Apr 2015,Superettan 2015,Finished,Mjallby,Degerfors,1,2,1.84,3.75,4.65
20 Apr 2015,Superettan 2015,Finished,Jonkoping,Varnamo,2,1,1.74,3.75,5.40
20 Apr 2015,Superettan 2015,Finished,GAIS,Ostersund,1,1,3.40,3.30,2.41
19 Apr 2015,Superettan 2015,Finished,Brommapojkarna,AFC Eskilstuna,1,1,2.54,3.35,3.10
19 Apr 2015,Superettan 2015,Finished,Syrianska,Ljungskile,2,0,3.70,3.40,2.22
19 Apr 2015,Superettan 2015,Finished,Angelholm,Varberg,0,1,3.55,3.45,2.22
18 Apr 2015,Superettan 2015,Finished,Utsikten,Assyriska FF,0,1,2.65,3.35,2.90
18 Apr 2015,Superettan 2015,Finished,Frej,Sirius,0,0,4.05,3.40,2.07
16 Apr 2015,Superettan 2015,Finished,Ljungskile,Brommapojkarna,1,0,1.67,4.00,5.60
14 Apr 2015,Superettan 2015,Finished,Ostersund,Angelholm,3,0,1.53,4.30,7.10
13 Apr 2015,Superettan 2015,Finished,AFC Eskilstuna,Frej,0,0,2.05,3.50,3.90
13 Apr 2015,Superettan 2015,Finished,Jonkoping,Syrianska,1,0,1.57,4.35,6.40
13 Apr 2015,Superettan 2015,Finished,Sirius,Utsikten,3,0,1.87,4.00,5.00
12 Apr 2015,Superettan 2015,Finished,Assyriska FF,Varnamo,0,0,1.97,3.90,4.20
11 Apr 2015,Superettan 2015,Finished,Degerfors,GAIS,0,1,2.14,3.65,3.75
11 Apr 2015,Superettan 2015,Finished,Varberg,Mjallby,1,2,2.17,3.45,3.70
08 Apr 2015,Superettan 2015,Finished,Mjallby,AFC Eskilstuna,1,1,1.90,3.75,4.65
07 Apr 2015,Superettan 2015,Finished,Varnamo,Ljungskile,2,1,3.45,3.70,2.17
06 Apr 2015,Superettan 2015,Finished,Syrianska,Sirius,0,0,4.15,3.65,2.00
06 Apr 2015,Superettan 2015,Finished,GAIS,Varberg,0,1,2.11,3.55,3.75
06 Apr 2015,Superettan 2015,Finished,Frej,Jonkoping,0,1,3.95,3.60,2.03
05 Apr 2015,Superettan 2015,Finished,Angelholm,Assyriska FF,0,2,2.50,3.50,3.00
03 Apr 2015,Superettan 2015,Finished,Utsikten,Degerfors,4,1,2.70,3.50,2.74
03 Apr 2015,Superettan 2015,Finished,Brommapojkarna,Ostersund,0,1,2.72,3.45,2.80
09 Nov 2014 - Relegation,Superettan 2014,Finished,Assyriska FF,Orgryte,0,0,1.89,3.75,4.65
09 Nov 2014 - Relegation,Superettan 2014,Finished,Oster,Frej,3,2,1.85,3.75,4.70
07 Nov 2014 - Relegation,Superettan 2014,Finished,Orgryte,Assyriska FF,1,1,3.25,3.50,2.30
07 Nov 2014 - Relegation,Superettan 2014,Finished,Frej,Oster,3,0,4.00,3.85,2.05
02 Nov 2014,Superettan 2014,Finished,Angelholm,Ostersund,2,2,1.70,4.60,5.70
02 Nov 2014,Superettan 2014,Finished,Assyriska FF,GAIS,1,1,2.20,3.55,3.50
02 Nov 2014,Superettan 2014,Finished,Oster,Degerfors,0,2,1.62,4.55,5.40
02 Nov 2014,Superettan 2014,Finished,Hammarby,Jonkoping,5,0,1.32,6.10,10.00
02 Nov 2014,Superettan 2014,Finished,Husqvarna,Syrianska,0,1,7.50,5.00,1.36
02 Nov 2014,Superettan 2014,Finished,Sundsvall,Landskrona,0,0,1.26,7.40,12.00
02 Nov 2014,Superettan 2014,Finished,Ljungskile,Varberg,3,0,1.33,6.30,10.50
02 Nov 2014,Superettan 2014,Finished,Varnamo,Sirius,0,6,2.90,3.80,2.40
28 Oct 2014,Superettan 2014,Finished,Sirius,Sundsvall,0,1,3.80,4.30,2.00
28 Oct 2014,Superettan 2014,Finished,Landskrona,Angelholm,1,1,2.25,3.85,3.40
28 Oct 2014,Superettan 2014,Finished,Jonkoping,Oster,3,3,1.88,4.50,4.05
26 Oct 2014,Superettan 2014,Finished,Varberg,Varnamo,6,2,2.24,3.60,3.85
26 Oct 2014,Superettan 2014,Finished,GAIS,Hammarby,0,0,5.50,4.00,1.60
25 Oct 2014,Superettan 2014,Finished,Ostersund,Assyriska FF,1,2,3.80,3.85,2.20
25 Oct 2014,Superettan 2014,Finished,Degerfors,Husqvarna,1,1,1.58,4.35,6.30
24 Oct 2014,Superettan 2014,Finished,Syrianska,Ljungskile,1,1,5.70,4.75,1.61
21 Oct 2014,Superettan 2014,Finished,Hammarby,Ostersund,4,2,1.32,6.10,10.00
20 Oct 2014,Superettan 2014,Finished,Sundsvall,Varberg,2,1,1.28,6.80,11.00
20 Oct 2014,Superettan 2014,Finished,Jonkoping,Degerfors,4,2,1.98,3.90,3.85
20 Oct 2014,Superettan 2014,Finished,Varnamo,Syrianska,2,0,2.11,3.80,3.60
19 Oct 2014,Superettan 2014,Finished,Oster,GAIS,0,1,2.15,3.50,3.55
19 Oct 2014,Superettan 2014,Finished,Angelholm,Sirius,0,2,3.20,3.50,2.26
19 Oct 2014,Superettan 2014,,,,-1,-1,,,
19 Oct 2014,Superettan 2014,Finished,Assyriska FF,Landskrona,1,1,1.72,4.30,5.70
17 Oct 2014,Superettan 2014,Finished,Ljungskile,Husqvarna,2,1,1.29,6.00,11.00
07 Oct 2014,Superettan 2014,Finished,Husqvarna,Varnamo,0,0,3.12,3.90,2.25
06 Oct 2014,Superettan 2014,Finished,Syrianska,Sundsvall,1,2,7.50,6.20,1.58
05 Oct 2014,Superettan 2014,Finished,Landskrona,Hammarby,1,3,6.90,4.80,1.57
05 Oct 2014,Superettan 2014,Finished,Varberg,Angelholm,0,1,1.81,3.85,4.50
04 Oct 2014,Superettan 2014,Finished,Ostersund,Oster,0,0,1.95,3.75,3.95
04 Oct 2014,Superettan 2014,Finished,GAIS,Jonkoping,2,3,2.45,3.60,2.90
04 Oct 2014,Superettan 2014,Finished,Degerfors,Ljungskile,3,3,3.85,3.65,2.00
03 Oct 2014,Superettan 2014,Finished,Sirius,Assyriska FF,2,1,1.91,3.75,4.45
30 Sep 2014,Superettan 2014,Finished,GAIS,Degerfors,0,1,2.05,3.90,3.90
29 Sep 2014,Superettan 2014,Finished,Angelholm,Syrianska,1,0,2.14,3.60,3.50
29 Sep 2014,Superettan 2014,Finished,Sundsvall,Husqvarna,2,1,1.26,7.70,13.50
29 Sep 2014,Superettan 2014,Finished,Jonkoping,Ostersund,4,0,2.25,3.65,3.35
29 Sep 2014,Superettan 2014,Finished,Varnamo,Ljungskile,1,4,4.00,3.95,1.93
28 Sep 2014,Superettan 2014,Finished,Hammarby,Sirius,4,1,1.50,4.55,6.70
28 Sep 2014,Superettan 2014,Finished,Assyriska FF,Varberg,0,0,1.72,3.80,5.40
26 Sep 2014,Superettan 2014,Finished,Oster,Landskrona,1,1,1.62,4.55,5.20
25 Sep 2014,Superettan 2014,Finished,Husqvarna,Angelholm,1,1,2.78,3.40,2.66
25 Sep 2014,Superettan 2014,Finished,Degerfors,Varnamo,1,1,1.96,4.00,4.00
25 Sep 2014,Superettan 2014,Finished,Ljungskile,Sundsvall,0,0,2.20,3.70,3.40
24 Sep 2014,Superettan 2014,Finished,Syrianska,Assyriska FF,0,2,3.10,3.65,2.28
24 Sep 2014,Superettan 2014,Finished,Ostersund,GAIS,2,1,1.88,3.80,4.25
